id,species1,species2,species3
sample_67,0.333333333333333,0.333333333333333,0.333333333333333
sample_68,0.333333333333333,0.333333333333333,0.333333333333333
sample_69,0.333333333333333,0.333333333333333,0.333333333333333
sample_70,0.333333333333333,0.333333333333333,0.333333333333333
sample_71,0.333333333333333,0.333333333333333,0.333333333333333
sample_72,0.333333333333333,0.333333333333333,0.333333333333333
sample_73,0.333333333333333,0.333333333333333,0.333333333333333
sample_74,0.333333333333333,0.333333333333333,0.333333333333333
sample_75,0.333333333333333,0.333333333333333,0.333333333333333
sample_76,0.333333333333333,0.333333333333333,0.333333333333333
sample_77,0.333333333333333,0.333333333333333,0.333333333333333
sample_78,0.333333333333333,0.333333333333333,0.333333333333333
sample_79,0.333333333333333,0.333333333333333,0.333333333333333
sample_80,0.333333333333333,0.333333333333333,0.333333333333333
sample_81,0.333333333333333,0.333333333333333,0.333333333333333
sample_82,0.333333333333333,0.333333333333333,0.333333333333333
sample_83,0.333333333333333,0.333333333333333,0.333333333333333
sample_84,0.333333333333333,0.333333333333333,0.333333333333333
sample_85,0.333333333333333,0.333333333333333,0.333333333333333
sample_86,0.333333333333333,0.333333333333333,0.333333333333333
sample_87,0.333333333333333,0.333333333333333,0.333333333333333
sample_88,0.333333333333333,0.333333333333333,0.333333333333333
sample_89,0.333333333333333,0.333333333333333,0.333333333333333
sample_90,0.333333333333333,0.333333333333333,0.333333333333333
sample_91,0.333333333333333,0.333333333333333,0.333333333333333
sample_92,0.333333333333333,0.333333333333333,0.333333333333333
sample_93,0.333333333333333,0.333333333333333,0.333333333333333
sample_94,0.333333333333333,0.333333333333333,0.333333333333333
sample_95,0.333333333333333,0.333333333333333,0.333333333333333
sample_96,0.333333333333333,0.333333333333333,0.333333333333333
sample_97,0.333333333333333,0.333333333333333,0.333333333333333
sample_98,0.333333333333333,0.333333333333333,0.333333333333333
sample_99,0.333333333333333,0.333333333333333,0.333333333333333
sample_100,0.333333333333333,0.333333333333333,0.333333333333333
sample_101,0.333333333333333,0.333333333333333,0.333333333333333
sample_102,0.333333333333333,0.333333333333333,0.333333333333333
sample_103,0.333333333333333,0.333333333333333,0.333333333333333
sample_104,0.333333333333333,0.333333333333333,0.333333333333333
sample_105,0.333333333333333,0.333333333333333,0.333333333333333
sample_106,0.333333333333333,0.333333333333333,0.333333333333333
sample_107,0.333333333333333,0.333333333333333,0.333333333333333
sample_108,0.333333333333333,0.333333333333333,0.333333333333333
sample_109,0.333333333333333,0.333333333333333,0.333333333333333
sample_110,0.333333333333333,0.333333333333333,0.333333333333333
sample_111,0.333333333333333,0.333333333333333,0.333333333333333
sample_112,0.333333333333333,0.333333333333333,0.333333333333333
sample_113,0.333333333333333,0.333333333333333,0.333333333333333
sample_114,0.333333333333333,0.333333333333333,0.333333333333333
sample_115,0.333333333333333,0.333333333333333,0.333333333333333
sample_116,0.333333333333333,0.333333333333333,0.333333333333333
sample_117,0.333333333333333,0.333333333333333,0.333333333333333
sample_118,0.333333333333333,0.333333333333333,0.333333333333333
sample_119,0.333333333333333,0.333333333333333,0.333333333333333
sample_120,0.333333333333333,0.333333333333333,0.333333333333333
sample_121,0.333333333333333,0.333333333333333,0.333333333333333
sample_122,0.333333333333333,0.333333333333333,0.333333333333333
sample_123,0.333333333333333,0.333333333333333,0.333333333333333
sample_124,0.333333333333333,0.333333333333333,0.333333333333333
sample_125,0.333333333333333,0.333333333333333,0.333333333333333
sample_126,0.333333333333333,0.333333333333333,0.333333333333333
sample_127,0.333333333333333,0.333333333333333,0.333333333333333
sample_128,0.333333333333333,0.333333333333333,0.333333333333333
sample_129,0.333333333333333,0.333333333333333,0.333333333333333
sample_130,0.333333333333333,0.333333333333333,0.333333333333333
sample_131,0.333333333333333,0.333333333333333,0.333333333333333
sample_132,0.333333333333333,0.333333333333333,0.333333333333333
sample_133,0.333333333333333,0.333333333333333,0.333333333333333
sample_134,0.333333333333333,0.333333333333333,0.333333333333333
sample_135,0.333333333333333,0.333333333333333,0.333333333333333
sample_136,0.333333333333333,0.333333333333333,0.333333333333333
sample_137,0.333333333333333,0.333333333333333,0.333333333333333
sample_138,0.333333333333333,0.333333333333333,0.333333333333333
sample_139,0.333333333333333,0.333333333333333,0.333333333333333
sample_140,0.333333333333333,0.333333333333333,0.333333333333333
sample_141,0.333333333333333,0.333333333333333,0.333333333333333
sample_142,0.333333333333333,0.333333333333333,0.333333333333333
sample_143,0.333333333333333,0.333333333333333,0.333333333333333
sample_144,0.333333333333333,0.333333333333333,0.333333333333333
sample_145,0.333333333333333,0.333333333333333,0.333333333333333
sample_146,0.333333333333333,0.333333333333333,0.333333333333333
sample_147,0.333333333333333,0.333333333333333,0.333333333333333
sample_148,0.333333333333333,0.333333333333333,0.333333333333333
sample_149,0.333333333333333,0.333333333333333,0.333333333333333
sample_150,0.333333333333333,0.333333333333333,0.333333333333333
sample_151,0.333333333333333,0.333333333333333,0.333333333333333
sample_152,0.333333333333333,0.333333333333333,0.333333333333333
sample_153,0.333333333333333,0.333333333333333,0.333333333333333
sample_154,0.333333333333333,0.333333333333333,0.333333333333333
sample_155,0.333333333333333,0.333333333333333,0.333333333333333
sample_156,0.333333333333333,0.333333333333333,0.333333333333333
sample_157,0.333333333333333,0.333333333333333,0.333333333333333
sample_158,0.333333333333333,0.333333333333333,0.333333333333333
sample_159,0.333333333333333,0.333333333333333,0.333333333333333
sample_160,0.333333333333333,0.333333333333333,0.333333333333333
sample_161,0.333333333333333,0.333333333333333,0.333333333333333
sample_162,0.333333333333333,0.333333333333333,0.333333333333333
sample_163,0.333333333333333,0.333333333333333,0.333333333333333
sample_164,0.333333333333333,0.333333333333333,0.333333333333333
sample_165,0.333333333333333,0.333333333333333,0.333333333333333
sample_166,0.333333333333333,0.333333333333333,0.333333333333333
sample_167,0.333333333333333,0.333333333333333,0.333333333333333
sample_168,0.333333333333333,0.333333333333333,0.333333333333333
sample_169,0.333333333333333,0.333333333333333,0.333333333333333
sample_170,0.333333333333333,0.333333333333333,0.333333333333333
sample_171,0.333333333333333,0.333333333333333,0.333333333333333
sample_172,0.333333333333333,0.333333333333333,0.333333333333333
sample_173,0.333333333333333,0.333333333333333,0.333333333333333
sample_174,0.333333333333333,0.333333333333333,0.333333333333333
sample_175,0.333333333333333,0.333333333333333,0.333333333333333
sample_176,0.333333333333333,0.333333333333333,0.333333333333333
sample_177,0.333333333333333,0.333333333333333,0.333333333333333
sample_178,0.333333333333333,0.333333333333333,0.333333333333333
sample_179,0.333333333333333,0.333333333333333,0.333333333333333
sample_180,0.333333333333333,0.333333333333333,0.333333333333333
sample_181,0.333333333333333,0.333333333333333,0.333333333333333
sample_182,0.333333333333333,0.333333333333333,0.333333333333333
sample_183,0.333333333333333,0.333333333333333,0.333333333333333
sample_184,0.333333333333333,0.333333333333333,0.333333333333333
sample_185,0.333333333333333,0.333333333333333,0.333333333333333
sample_186,0.333333333333333,0.333333333333333,0.333333333333333
sample_187,0.333333333333333,0.333333333333333,0.333333333333333
sample_188,0.333333333333333,0.333333333333333,0.333333333333333
sample_189,0.333333333333333,0.333333333333333,0.333333333333333
sample_190,0.333333333333333,0.333333333333333,0.333333333333333
sample_191,0.333333333333333,0.333333333333333,0.333333333333333
sample_192,0.333333333333333,0.333333333333333,0.333333333333333
sample_193,0.333333333333333,0.333333333333333,0.333333333333333
sample_194,0.333333333333333,0.333333333333333,0.333333333333333
sample_195,0.333333333333333,0.333333333333333,0.333333333333333
sample_196,0.333333333333333,0.333333333333333,0.333333333333333
sample_197,0.333333333333333,0.333333333333333,0.333333333333333
sample_198,0.333333333333333,0.333333333333333,0.333333333333333
sample_199,0.333333333333333,0.333333333333333,0.333333333333333
sample_200,0.333333333333333,0.333333333333333,0.333333333333333
sample_201,0.333333333333333,0.333333333333333,0.333333333333333
sample_202,0.333333333333333,0.333333333333333,0.333333333333333
sample_203,0.333333333333333,0.333333333333333,0.333333333333333
sample_204,0.333333333333333,0.333333333333333,0.333333333333333
sample_205,0.333333333333333,0.333333333333333,0.333333333333333
sample_206,0.333333333333333,0.333333333333333,0.333333333333333
sample_207,0.333333333333333,0.333333333333333,0.333333333333333
sample_208,0.333333333333333,0.333333333333333,0.333333333333333
sample_209,0.333333333333333,0.333333333333333,0.333333333333333
sample_210,0.333333333333333,0.333333333333333,0.333333333333333
sample_211,0.333333333333333,0.333333333333333,0.333333333333333
sample_212,0.333333333333333,0.333333333333333,0.333333333333333
sample_213,0.333333333333333,0.333333333333333,0.333333333333333
sample_214,0.333333333333333,0.333333333333333,0.333333333333333
sample_215,0.333333333333333,0.333333333333333,0.333333333333333
sample_216,0.333333333333333,0.333333333333333,0.333333333333333
sample_217,0.333333333333333,0.333333333333333,0.333333333333333
sample_218,0.333333333333333,0.333333333333333,0.333333333333333
sample_219,0.333333333333333,0.333333333333333,0.333333333333333
sample_220,0.333333333333333,0.333333333333333,0.333333333333333
sample_221,0.333333333333333,0.333333333333333,0.333333333333333
sample_222,0.333333333333333,0.333333333333333,0.333333333333333
sample_223,0.333333333333333,0.333333333333333,0.333333333333333
sample_224,0.333333333333333,0.333333333333333,0.333333333333333
sample_225,0.333333333333333,0.333333333333333,0.333333333333333
sample_226,0.333333333333333,0.333333333333333,0.333333333333333
sample_227,0.333333333333333,0.333333333333333,0.333333333333333
sample_228,0.333333333333333,0.333333333333333,0.333333333333333
sample_229,0.333333333333333,0.333333333333333,0.333333333333333
sample_230,0.333333333333333,0.333333333333333,0.333333333333333
sample_231,0.333333333333333,0.333333333333333,0.333333333333333
sample_232,0.333333333333333,0.333333333333333,0.333333333333333
sample_233,0.333333333333333,0.333333333333333,0.333333333333333
sample_234,0.333333333333333,0.333333333333333,0.333333333333333
sample_235,0.333333333333333,0.333333333333333,0.333333333333333
sample_236,0.333333333333333,0.333333333333333,0.333333333333333
sample_237,0.333333333333333,0.333333333333333,0.333333333333333
sample_238,0.333333333333333,0.333333333333333,0.333333333333333
sample_239,0.333333333333333,0.333333333333333,0.333333333333333
sample_240,0.333333333333333,0.333333333333333,0.333333333333333
sample_241,0.333333333333333,0.333333333333333,0.333333333333333
sample_242,0.333333333333333,0.333333333333333,0.333333333333333
sample_243,0.333333333333333,0.333333333333333,0.333333333333333
sample_244,0.333333333333333,0.333333333333333,0.333333333333333
sample_245,0.333333333333333,0.333333333333333,0.333333333333333
sample_246,0.333333333333333,0.333333333333333,0.333333333333333
sample_247,0.333333333333333,0.333333333333333,0.333333333333333
sample_248,0.333333333333333,0.333333333333333,0.333333333333333
sample_249,0.333333333333333,0.333333333333333,0.333333333333333
sample_250,0.333333333333333,0.333333333333333,0.333333333333333
sample_251,0.333333333333333,0.333333333333333,0.333333333333333
sample_252,0.333333333333333,0.333333333333333,0.333333333333333
sample_253,0.333333333333333,0.333333333333333,0.333333333333333
sample_254,0.333333333333333,0.333333333333333,0.333333333333333
sample_255,0.333333333333333,0.333333333333333,0.333333333333333
sample_256,0.333333333333333,0.333333333333333,0.333333333333333
sample_257,0.333333333333333,0.333333333333333,0.333333333333333
sample_258,0.333333333333333,0.333333333333333,0.333333333333333
sample_259,0.333333333333333,0.333333333333333,0.333333333333333
sample_260,0.333333333333333,0.333333333333333,0.333333333333333
sample_261,0.333333333333333,0.333333333333333,0.333333333333333
sample_262,0.333333333333333,0.333333333333333,0.333333333333333
sample_263,0.333333333333333,0.333333333333333,0.333333333333333
sample_264,0.333333333333333,0.333333333333333,0.333333333333333
sample_265,0.333333333333333,0.333333333333333,0.333333333333333
sample_266,0.333333333333333,0.333333333333333,0.333333333333333
sample_267,0.333333333333333,0.333333333333333,0.333333333333333
sample_268,0.333333333333333,0.333333333333333,0.333333333333333
sample_269,0.333333333333333,0.333333333333333,0.333333333333333
sample_270,0.333333333333333,0.333333333333333,0.333333333333333
sample_271,0.333333333333333,0.333333333333333,0.333333333333333
sample_272,0.333333333333333,0.333333333333333,0.333333333333333
sample_273,0.333333333333333,0.333333333333333,0.333333333333333
sample_274,0.333333333333333,0.333333333333333,0.333333333333333
sample_275,0.333333333333333,0.333333333333333,0.333333333333333
sample_276,0.333333333333333,0.333333333333333,0.333333333333333
sample_277,0.333333333333333,0.333333333333333,0.333333333333333
sample_278,0.333333333333333,0.333333333333333,0.333333333333333
sample_279,0.333333333333333,0.333333333333333,0.333333333333333
sample_280,0.333333333333333,0.333333333333333,0.333333333333333
sample_281,0.333333333333333,0.333333333333333,0.333333333333333
sample_282,0.333333333333333,0.333333333333333,0.333333333333333
sample_283,0.333333333333333,0.333333333333333,0.333333333333333
sample_284,0.333333333333333,0.333333333333333,0.333333333333333
sample_285,0.333333333333333,0.333333333333333,0.333333333333333
sample_286,0.333333333333333,0.333333333333333,0.333333333333333
sample_287,0.333333333333333,0.333333333333333,0.333333333333333
sample_288,0.333333333333333,0.333333333333333,0.333333333333333
sample_289,0.333333333333333,0.333333333333333,0.333333333333333
sample_290,0.333333333333333,0.333333333333333,0.333333333333333
sample_291,0.333333333333333,0.333333333333333,0.333333333333333
sample_292,0.333333333333333,0.333333333333333,0.333333333333333
sample_293,0.333333333333333,0.333333333333333,0.333333333333333
sample_294,0.333333333333333,0.333333333333333,0.333333333333333
sample_295,0.333333333333333,0.333333333333333,0.333333333333333
sample_296,0.333333333333333,0.333333333333333,0.333333333333333
sample_297,0.333333333333333,0.333333333333333,0.333333333333333
sample_298,0.333333333333333,0.333333333333333,0.333333333333333
sample_299,0.333333333333333,0.333333333333333,0.333333333333333
sample_300,0.333333333333333,0.333333333333333,0.333333333333333
sample_301,0.333333333333333,0.333333333333333,0.333333333333333
sample_302,0.333333333333333,0.333333333333333,0.333333333333333
sample_303,0.333333333333333,0.333333333333333,0.333333333333333
sample_304,0.333333333333333,0.333333333333333,0.333333333333333
sample_305,0.333333333333333,0.333333333333333,0.333333333333333
sample_306,0.333333333333333,0.333333333333333,0.333333333333333
sample_307,0.333333333333333,0.333333333333333,0.333333333333333
sample_308,0.333333333333333,0.333333333333333,0.333333333333333
sample_309,0.333333333333333,0.333333333333333,0.333333333333333
sample_310,0.333333333333333,0.333333333333333,0.333333333333333
sample_311,0.333333333333333,0.333333333333333,0.333333333333333
sample_312,0.333333333333333,0.333333333333333,0.333333333333333
sample_313,0.333333333333333,0.333333333333333,0.333333333333333
sample_314,0.333333333333333,0.333333333333333,0.333333333333333
sample_315,0.333333333333333,0.333333333333333,0.333333333333333
sample_316,0.333333333333333,0.333333333333333,0.333333333333333
sample_317,0.333333333333333,0.333333333333333,0.333333333333333
sample_318,0.333333333333333,0.333333333333333,0.333333333333333
sample_319,0.333333333333333,0.333333333333333,0.333333333333333
sample_320,0.333333333333333,0.333333333333333,0.333333333333333
sample_321,0.333333333333333,0.333333333333333,0.333333333333333
sample_322,0.333333333333333,0.333333333333333,0.333333333333333
sample_323,0.333333333333333,0.333333333333333,0.333333333333333
sample_324,0.333333333333333,0.333333333333333,0.333333333333333
sample_325,0.333333333333333,0.333333333333333,0.333333333333333
sample_326,0.333333333333333,0.333333333333333,0.333333333333333
sample_327,0.333333333333333,0.333333333333333,0.333333333333333
sample_328,0.333333333333333,0.333333333333333,0.333333333333333
sample_329,0.333333333333333,0.333333333333333,0.333333333333333
sample_330,0.333333333333333,0.333333333333333,0.333333333333333
sample_331,0.333333333333333,0.333333333333333,0.333333333333333
sample_332,0.333333333333333,0.333333333333333,0.333333333333333
sample_333,0.333333333333333,0.333333333333333,0.333333333333333
sample_334,0.333333333333333,0.333333333333333,0.333333333333333
sample_335,0.333333333333333,0.333333333333333,0.333333333333333
sample_336,0.333333333333333,0.333333333333333,0.333333333333333
sample_337,0.333333333333333,0.333333333333333,0.333333333333333
sample_338,0.333333333333333,0.333333333333333,0.333333333333333
sample_339,0.333333333333333,0.333333333333333,0.333333333333333
sample_340,0.333333333333333,0.333333333333333,0.333333333333333
sample_341,0.333333333333333,0.333333333333333,0.333333333333333
sample_342,0.333333333333333,0.333333333333333,0.333333333333333
sample_343,0.333333333333333,0.333333333333333,0.333333333333333
sample_344,0.333333333333333,0.333333333333333,0.333333333333333
sample_345,0.333333333333333,0.333333333333333,0.333333333333333
sample_346,0.333333333333333,0.333333333333333,0.333333333333333
sample_347,0.333333333333333,0.333333333333333,0.333333333333333
sample_348,0.333333333333333,0.333333333333333,0.333333333333333
sample_349,0.333333333333333,0.333333333333333,0.333333333333333
sample_350,0.333333333333333,0.333333333333333,0.333333333333333
sample_351,0.333333333333333,0.333333333333333,0.333333333333333
sample_352,0.333333333333333,0.333333333333333,0.333333333333333
sample_353,0.333333333333333,0.333333333333333,0.333333333333333
sample_354,0.333333333333333,0.333333333333333,0.333333333333333
sample_355,0.333333333333333,0.333333333333333,0.333333333333333
sample_356,0.333333333333333,0.333333333333333,0.333333333333333
sample_357,0.333333333333333,0.333333333333333,0.333333333333333
sample_358,0.333333333333333,0.333333333333333,0.333333333333333
sample_359,0.333333333333333,0.333333333333333,0.333333333333333
sample_360,0.333333333333333,0.333333333333333,0.333333333333333
sample_361,0.333333333333333,0.333333333333333,0.333333333333333
sample_362,0.333333333333333,0.333333333333333,0.333333333333333
sample_363,0.333333333333333,0.333333333333333,0.333333333333333
sample_364,0.333333333333333,0.333333333333333,0.333333333333333
sample_365,0.333333333333333,0.333333333333333,0.333333333333333
sample_366,0.333333333333333,0.333333333333333,0.333333333333333
sample_367,0.333333333333333,0.333333333333333,0.333333333333333
sample_368,0.333333333333333,0.333333333333333,0.333333333333333
sample_369,0.333333333333333,0.333333333333333,0.333333333333333
sample_370,0.333333333333333,0.333333333333333,0.333333333333333
sample_371,0.333333333333333,0.333333333333333,0.333333333333333
sample_372,0.333333333333333,0.333333333333333,0.333333333333333
sample_373,0.333333333333333,0.333333333333333,0.333333333333333
sample_374,0.333333333333333,0.333333333333333,0.333333333333333
sample_375,0.333333333333333,0.333333333333333,0.333333333333333
sample_376,0.333333333333333,0.333333333333333,0.333333333333333
sample_377,0.333333333333333,0.333333333333333,0.333333333333333
sample_378,0.333333333333333,0.333333333333333,0.333333333333333
sample_379,0.333333333333333,0.333333333333333,0.333333333333333
sample_380,0.333333333333333,0.333333333333333,0.333333333333333
sample_381,0.333333333333333,0.333333333333333,0.333333333333333
sample_382,0.333333333333333,0.333333333333333,0.333333333333333
sample_383,0.333333333333333,0.333333333333333,0.333333333333333
sample_384,0.333333333333333,0.333333333333333,0.333333333333333
sample_385,0.333333333333333,0.333333333333333,0.333333333333333
sample_386,0.333333333333333,0.333333333333333,0.333333333333333
sample_387,0.333333333333333,0.333333333333333,0.333333333333333
sample_388,0.333333333333333,0.333333333333333,0.333333333333333
sample_389,0.333333333333333,0.333333333333333,0.333333333333333
sample_390,0.333333333333333,0.333333333333333,0.333333333333333
sample_391,0.333333333333333,0.333333333333333,0.333333333333333
sample_392,0.333333333333333,0.333333333333333,0.333333333333333
sample_393,0.333333333333333,0.333333333333333,0.333333333333333
sample_394,0.333333333333333,0.333333333333333,0.333333333333333
sample_395,0.333333333333333,0.333333333333333,0.333333333333333
sample_396,0.333333333333333,0.333333333333333,0.333333333333333
sample_397,0.333333333333333,0.333333333333333,0.333333333333333
sample_398,0.333333333333333,0.333333333333333,0.333333333333333
sample_399,0.333333333333333,0.333333333333333,0.333333333333333
sample_400,0.333333333333333,0.333333333333333,0.333333333333333
sample_401,0.333333333333333,0.333333333333333,0.333333333333333
sample_402,0.333333333333333,0.333333333333333,0.333333333333333
sample_403,0.333333333333333,0.333333333333333,0.333333333333333
sample_404,0.333333333333333,0.333333333333333,0.333333333333333
sample_405,0.333333333333333,0.333333333333333,0.333333333333333
sample_406,0.333333333333333,0.333333333333333,0.333333333333333
sample_407,0.333333333333333,0.333333333333333,0.333333333333333
sample_408,0.333333333333333,0.333333333333333,0.333333333333333
sample_409,0.333333333333333,0.333333333333333,0.333333333333333
sample_410,0.333333333333333,0.333333333333333,0.333333333333333
sample_411,0.333333333333333,0.333333333333333,0.333333333333333
sample_412,0.333333333333333,0.333333333333333,0.333333333333333
sample_413,0.333333333333333,0.333333333333333,0.333333333333333
sample_414,0.333333333333333,0.333333333333333,0.333333333333333
sample_415,0.333333333333333,0.333333333333333,0.333333333333333
sample_416,0.333333333333333,0.333333333333333,0.333333333333333
sample_417,0.333333333333333,0.333333333333333,0.333333333333333
sample_418,0.333333333333333,0.333333333333333,0.333333333333333
sample_419,0.333333333333333,0.333333333333333,0.333333333333333
sample_420,0.333333333333333,0.333333333333333,0.333333333333333
sample_421,0.333333333333333,0.333333333333333,0.333333333333333
sample_422,0.333333333333333,0.333333333333333,0.333333333333333
sample_423,0.333333333333333,0.333333333333333,0.333333333333333
sample_424,0.333333333333333,0.333333333333333,0.333333333333333
sample_425,0.333333333333333,0.333333333333333,0.333333333333333
sample_426,0.333333333333333,0.333333333333333,0.333333333333333
sample_427,0.333333333333333,0.333333333333333,0.333333333333333
sample_428,0.333333333333333,0.333333333333333,0.333333333333333
sample_429,0.333333333333333,0.333333333333333,0.333333333333333
sample_430,0.333333333333333,0.333333333333333,0.333333333333333
sample_431,0.333333333333333,0.333333333333333,0.333333333333333
sample_432,0.333333333333333,0.333333333333333,0.333333333333333
sample_433,0.333333333333333,0.333333333333333,0.333333333333333
sample_434,0.333333333333333,0.333333333333333,0.333333333333333
sample_435,0.333333333333333,0.333333333333333,0.333333333333333
sample_436,0.333333333333333,0.333333333333333,0.333333333333333
sample_437,0.333333333333333,0.333333333333333,0.333333333333333
sample_438,0.333333333333333,0.333333333333333,0.333333333333333
sample_439,0.333333333333333,0.333333333333333,0.333333333333333
sample_440,0.333333333333333,0.333333333333333,0.333333333333333
sample_441,0.333333333333333,0.333333333333333,0.333333333333333
sample_442,0.333333333333333,0.333333333333333,0.333333333333333
sample_443,0.333333333333333,0.333333333333333,0.333333333333333
sample_444,0.333333333333333,0.333333333333333,0.333333333333333
sample_445,0.333333333333333,0.333333333333333,0.333333333333333
sample_446,0.333333333333333,0.333333333333333,0.333333333333333
sample_447,0.333333333333333,0.333333333333333,0.333333333333333
sample_448,0.333333333333333,0.333333333333333,0.333333333333333
sample_449,0.333333333333333,0.333333333333333,0.333333333333333
sample_450,0.333333333333333,0.333333333333333,0.333333333333333
sample_451,0.333333333333333,0.333333333333333,0.333333333333333
sample_452,0.333333333333333,0.333333333333333,0.333333333333333
sample_453,0.333333333333333,0.333333333333333,0.333333333333333
sample_454,0.333333333333333,0.333333333333333,0.333333333333333
sample_455,0.333333333333333,0.333333333333333,0.333333333333333
sample_456,0.333333333333333,0.333333333333333,0.333333333333333
sample_457,0.333333333333333,0.333333333333333,0.333333333333333
sample_458,0.333333333333333,0.333333333333333,0.333333333333333
sample_459,0.333333333333333,0.333333333333333,0.333333333333333
sample_460,0.333333333333333,0.333333333333333,0.333333333333333
sample_461,0.333333333333333,0.333333333333333,0.333333333333333
sample_462,0.333333333333333,0.333333333333333,0.333333333333333
sample_463,0.333333333333333,0.333333333333333,0.333333333333333
sample_464,0.333333333333333,0.333333333333333,0.333333333333333
sample_465,0.333333333333333,0.333333333333333,0.333333333333333
sample_466,0.333333333333333,0.333333333333333,0.333333333333333
sample_467,0.333333333333333,0.333333333333333,0.333333333333333
sample_468,0.333333333333333,0.333333333333333,0.333333333333333
sample_469,0.333333333333333,0.333333333333333,0.333333333333333
sample_470,0.333333333333333,0.333333333333333,0.333333333333333
sample_471,0.333333333333333,0.333333333333333,0.333333333333333
sample_472,0.333333333333333,0.333333333333333,0.333333333333333
sample_473,0.333333333333333,0.333333333333333,0.333333333333333
sample_474,0.333333333333333,0.333333333333333,0.333333333333333
sample_475,0.333333333333333,0.333333333333333,0.333333333333333
sample_476,0.333333333333333,0.333333333333333,0.333333333333333
sample_477,0.333333333333333,0.333333333333333,0.333333333333333
sample_478,0.333333333333333,0.333333333333333,0.333333333333333
sample_479,0.333333333333333,0.333333333333333,0.333333333333333
sample_480,0.333333333333333,0.333333333333333,0.333333333333333
sample_481,0.333333333333333,0.333333333333333,0.333333333333333
sample_482,0.333333333333333,0.333333333333333,0.333333333333333
